symbol,price,amount,side,updated,sequence
BTC_USDT,81234.5,0.00502,Buy,2026-09-19 08:58:05.980000+00:00,36134192490
BTC_USDT,81232.6,0.00575,Buy,2026-09-19 08:58:07.803000+00:00,36134198300
BTC_USDT,81229.3,0.00526,Buy,2026-09-19 08:58:09.525000+00:00,36134203965
BTC_USDT,81229.3,0.00248,Buy,2026-09-19 08:58:09.990000+00:00,36134205222
BTC_USDT,81235.7,0.00443,Sell,2026-09-19 08:58:13.148000+00:00,36134215200
BTC_USDT,81234.4,0.00004,Buy,2026-09-19 08:58:16.338000+00:00,36134225707
BTC_USDT,81233.7,0.00546,Buy,2026-09-19 08:58:16.810000+00:00,36134227146
BTC_USDT,81233.2,0.00024,Sell,2026-09-19 08:58:17.654000+00:00,36134229682
BTC_USDT,81233.7,0.00595,Buy,2026-09-19 08:58:18.666000+00:00,36134232727
BTC_USDT,81228.5,0.00511,Buy,2026-09-19 08:58:20.394000+00:00,36134238219
BTC_USDT,81228.5,0.00058,Buy,2026-09-19 08:58:21.110000+00:00,36134240393
BTC_USDT,81228.5,0.00541,Buy,2026-09-19 08:58:22.134000+00:00,36134243483
BTC_USDT,81233.7,0.00497,Sell,2026-09-19 08:58:23.890000+00:00,36134249204
BTC_USDT,81233.7,0.00428,Buy,2026-09-19 08:58:26.154000+00:00,36134256499
BTC_USDT,81233.7,0.00605,Buy,2026-09-19 08:58:29.584000+00:00,36134267338
BTC_USDT,81233.7,0.00566,Buy,2026-09-19 08:58:31.261000+00:00,36134272307
BTC_USDT,81233.7,0.00605,Sell,2026-09-19 08:58:32.920000+00:00,36134277836
BTC_USDT,81233.7,0.00472,Buy,2026-09-19 08:58:34.600000+00:00,36134283298
BTC_USDT,81233.7,0.00433,Sell,2026-09-19 08:58:39.809000+00:00,36134299413
BTC_USDT,81233.7,0.00438,Buy,2026-09-19 08:58:41.636000+00:00,36134305142
BTC_USDT,81235.2,0.00032,Buy,2026-09-19 08:58:48.249000+00:00,36134325641
BTC_USDT,81233.7,0.00571,Buy,2026-09-19 08:58:50.350000+00:00,36134332093
BTC_USDT,81233.7,0.00590,Buy,2026-09-19 08:58:52.076000+00:00,36134337386
BTC_USDT,81233.7,0.00502,Buy,2026-09-19 08:58:53.736000+00:00,36134342671
BTC_USDT,81233.7,0.00561,Sell,2026-09-19 08:58:55.482000+00:00,36134348272
BTC_USDT,81233.7,0.00571,Buy,2026-09-19 08:58:57.264000+00:00,36134353702
BTC_USDT,81233.7,0.00507,Buy,2026-09-19 08:58:58.928000+00:00,36134358668
BTC_USDT,81233.7,0.00521,Buy,2026-09-19 08:59:02.374000+00:00,36134369548
BTC_USDT,81233.7,0.00516,Sell,2026-09-19 08:59:04.102000+00:00,36134375146
BTC_USDT,81233.7,0.00561,Sell,2026-09-19 08:59:05.856000+00:00,36134380752
BTC_USDT,81247.8,0.00438,Buy,2026-09-19 08:59:07.763000+00:00,36134387097
BTC_USDT,81247.8,0.00585,Sell,2026-09-19 08:59:09.739000+00:00,36134393270
BTC_USDT,81247.8,0.00472,Buy,2026-09-19 08:59:11.731000+00:00,36134399502
BTC_USDT,81247.8,0.00605,Sell,2026-09-19 08:59:13.767000+00:00,36134405344
BTC_USDT,81247.8,0.00487,Sell,2026-09-19 08:59:15.759000+00:00,36134411462
BTC_USDT,81247.8,0.00531,Sell,2026-09-19 08:59:17.685000+00:00,36134417705
BTC_USDT,81249.2,0.00024,Buy,2026-09-19 08:59:19.300000+00:00,36134422753
BTC_USDT,81247.8,0.00462,Buy,2026-09-19 08:59:25.594000+00:00,36134442292
BTC_USDT,81247.8,0.00585,Buy,2026-09-19 08:59:27.483000+00:00,36134448290
BTC_USDT,81247.8,0.00506,Sell,2026-09-19 08:59:31.279000+00:00,36134460369
BTC_USDT,81251.4,0.0096,Sell,2026-09-19 08:59:37.751000+00:00,36134480807
BTC_USDT,81246.3,0.00565,Buy,2026-09-19 08:59:43.323000+00:00,36134497481
BTC_USDT,81246.6,0.00516,Buy,2026-09-19 08:59:45.215000+00:00,36134503168
BTC_USDT,81246.6,0.00482,Buy,2026-09-19 08:59:47.143000+00:00,36134509413
BTC_USDT,81246.0,0.00575,Buy,2026-09-19 08:59:49.104000+00:00,36134515377
BTC_USDT,81249.5,0.00289,Sell,2026-09-19 08:59:51.885000+00:00,36134524645
BTC_USDT,81250.3,0.00467,Buy,2026-09-19 08:59:52.987000+00:00,36134528118
BTC_USDT,81250.4,0.00615,Buy,2026-09-19 08:59:54.922000+00:00,36134533869
BTC_USDT,81249.5,0.0096,Sell,2026-09-19 08:59:57.546000+00:00,36134542202
BTC_USDT,81250.9,0.00615,Buy,2026-09-19 08:59:58.658000+00:00,36134545465
BTC_USDT,81250.6,0.00462,Buy,2026-09-19 09:00:00.751000+00:00,36134551851
BTC_USDT,81249.8,0.00561,Buy,2026-09-19 09:00:02.966000+00:00,36134558724
BTC_USDT,81249.6,0.00501,Buy,2026-09-19 09:00:05.131000+00:00,36134565534
BTC_USDT,81249.6,0.00024,Buy,2026-09-19 09:00:05.779000+00:00,36134567377
BTC_USDT,81249.6,0.00457,Buy,2026-09-19 09:00:07.471000+00:00,36134572508
BTC_USDT,81253.1,0.00462,Buy,2026-09-19 09:00:15.578000+00:00,36134598339
BTC_USDT,81245.5,0.00570,Buy,2026-09-19 09:00:19.566000+00:00,36134611939
BTC_USDT,81246.3,0.00025,Buy,2026-09-19 09:00:21.783000+00:00,36134618537
BTC_USDT,81245.6,0.00418,Buy,2026-09-19 09:00:23.311000+00:00,36134623428
BTC_USDT,81246.1,0.00472,Buy,2026-09-19 09:00:25.694000+00:00,36134631102
BTC_USDT,81246.7,0.00516,Buy,2026-09-19 09:00:27.636000+00:00,36134637470
BTC_USDT,81246.1,0.00467,Buy,2026-09-19 09:00:29.498000+00:00,36134643390
BTC_USDT,81243.7,0.00457,Buy,2026-09-19 09:00:31.357000+00:00,36134648895
BTC_USDT,81244.5,0.00556,Buy,2026-09-19 09:00:33.189000+00:00,36134654632
BTC_USDT,81244.6,0.00516,Buy,2026-09-19 09:00:35.023000+00:00,36134660343
BTC_USDT,81244.3,0.00462,Buy,2026-09-19 09:00:38.667000+00:00,36134672239
BTC_USDT,81244.2,0.00457,Buy,2026-09-19 09:00:40.438000+00:00,36134677439
BTC_USDT,81242.9,0.00467,Buy,2026-09-19 09:00:42.420000+00:00,36134683524
BTC_USDT,81241.9,0.00237,Buy,2026-09-19 09:00:46.925000+00:00,36134697286
BTC_USDT,81242.0,0.00551,Buy,2026-09-19 09:00:50.112000+00:00,36134707849
BTC_USDT,81242.9,0.00546,Buy,2026-09-19 09:00:53.773000+00:00,36134719205
BTC_USDT,81242.7,0.00570,Buy,2026-09-19 09:00:55.608000+00:00,36134725049
BTC_USDT,81242.2,0.00516,Buy,2026-09-19 09:00:57.486000+00:00,36134731377
BTC_USDT,81241.3,0.00159,Sell,2026-09-19 09:00:57.833000+00:00,36134732435
BTC_USDT,81241.7,0.00526,Buy,2026-09-19 09:01:01.172000+00:00,36134742315
BTC_USDT,81243.1,0.00233,Buy,2026-09-19 09:01:02.739000+00:00,36134747677
BTC_USDT,81245.5,0.00565,Buy,2026-09-19 09:01:03.211000+00:00,36134749088
BTC_USDT,81246.3,0.00570,Buy,2026-09-19 09:01:05.303000+00:00,36134755930
BTC_USDT,81258.8,0.00506,Buy,2026-09-19 09:01:11.505000+00:00,36134775216
BTC_USDT,81259.4,0.00590,Buy,2026-09-19 09:01:13.480000+00:00,36134781423
BTC_USDT,81258.2,0.0014,Sell,2026-09-19 09:01:13.634000+00:00,36134781850
BTC_USDT,81259.0,0.00526,Buy,2026-09-19 09:01:17.483000+00:00,36134794329
BTC_USDT,81259.3,0.00511,Buy,2026-09-19 09:01:19.401000+00:00,36134800122
BTC_USDT,81258.5,0.00492,Buy,2026-09-19 09:01:23.326000+00:00,36134812350
BTC_USDT,81259.6,0.00526,Buy,2026-09-19 09:01:25.822000+00:00,36134820158
BTC_USDT,81237.9,0.00423,Buy,2026-09-19 09:01:31.857000+00:00,36134838495
BTC_USDT,81238.3,0.00610,Buy,2026-09-19 09:01:35.719000+00:00,36134850397
BTC_USDT,81237.2,0.00228,Sell,2026-09-19 09:01:37.681000+00:00,36134856349
BTC_USDT,81236.9,0.00372,Buy,2026-09-19 09:01:37.693000+00:00,36134856380
BTC_USDT,81237.9,0.00556,Buy,2026-09-19 09:01:39.484000+00:00,36134861998
BTC_USDT,81249.6,0.00590,Buy,2026-09-19 09:01:41.372000+00:00,36134867392
BTC_USDT,81249.6,0.00590,Buy,2026-09-19 09:01:43.341000+00:00,36134873871
BTC_USDT,81241.9,0.00595,Buy,2026-09-19 09:01:45.278000+00:00,36134879753
BTC_USDT,81242.6,0.00487,Buy,2026-09-19 09:01:48.907000+00:00,36134891421
BTC_USDT,81240.7,0.00585,Buy,2026-09-19 09:01:54.314000+00:00,36134908972
BTC_USDT,81241.2,0.00516,Buy,2026-09-19 09:01:56.016000+00:00,36134914511
BTC_USDT,81241.1,0.00423,Buy,2026-09-19 09:01:57.744000+00:00,36134920228
BTC_USDT,81239.6,0.00472,Buy,2026-09-19 09:01:59.532000+00:00,36134925566
BTC_USDT,81216.8,0.00512,Buy,2026-09-19 09:02:03.505000+00:00,36134938200
BTC_USDT,81216.5,0.00438,Buy,2026-09-19 09:02:05.405000+00:00,36134944416
BTC_USDT,81231.7,0.00556,Buy,2026-09-19 09:02:07.341000+00:00,36134950682
BTC_USDT,81230.6,0.00055,Sell,2026-09-19 09:02:08.526000+00:00,36134954274
BTC_USDT,81230.9,0.00575,Buy,2026-09-19 09:02:09.123000+00:00,36134956023
BTC_USDT,81230.8,0.00472,Buy,2026-09-19 09:02:10.814000+00:00,36134961175
BTC_USDT,81231.3,0.00428,Buy,2026-09-19 09:02:12.558000+00:00,36134966870
BTC_USDT,81231.9,0.00610,Buy,2026-09-19 09:02:16.073000+00:00,36134977971
BTC_USDT,81231.9,0.0004,Buy,2026-09-19 09:02:17.292000+00:00,36134981890
BTC_USDT,81231.4,0.00566,Buy,2026-09-19 09:02:17.880000+00:00,36134983638
BTC_USDT,81232.0,0.00428,Buy,2026-09-19 09:02:19.618000+00:00,36134988900
BTC_USDT,81239.9,0.00472,Buy,2026-09-19 09:02:21.482000+00:00,36134994370
BTC_USDT,81233.6,0.00566,Buy,2026-09-19 09:02:27.628000+00:00,36135013971
BTC_USDT,81233.0,0.00551,Buy,2026-09-19 09:02:33.369000+00:00,36135032074
BTC_USDT,81232.2,0.00003,Sell,2026-09-19 09:02:34.249000+00:00,36135034445
BTC_USDT,81233.3,0.00615,Buy,2026-09-19 09:02:35.268000+00:00,36135037612
BTC_USDT,81233.1,0.00585,Buy,2026-09-19 09:02:38.934000+00:00,36135049197
BTC_USDT,81232.4,0.00492,Buy,2026-09-19 09:02:40.731000+00:00,36135054456
BTC_USDT,81232.2,0.00022,Sell,2026-09-19 09:02:41.503000+00:00,36135056869
BTC_USDT,81233.5,0.00526,Buy,2026-09-19 09:02:44.262000+00:00,36135065690
BTC_USDT,81233.5,0.00477,Buy,2026-09-19 09:02:47.980000+00:00,36135077479
BTC_USDT,81233.5,0.00531,Buy,2026-09-19 09:02:49.726000+00:00,36135083114
BTC_USDT,81248.7,0.00487,Buy,2026-09-19 09:02:51.569000+00:00,36135088921
BTC_USDT,81247.6,0.00501,Buy,2026-09-19 09:02:53.516000+00:00,36135095244
BTC_USDT,81248.1,0.00556,Buy,2026-09-19 09:02:55.501000+00:00,36135101516
BTC_USDT,81259.5,0.00605,Buy,2026-09-19 09:03:01.293000+00:00,36135118948
BTC_USDT,81253.0,0.00462,Buy,2026-09-19 09:03:07.163000+00:00,36135138460
BTC_USDT,81252.8,0.00467,Buy,2026-09-19 09:03:09.037000+00:00,36135144144
BTC_USDT,81253.0,0.00541,Buy,2026-09-19 09:03:10.932000+00:00,36135149805
BTC_USDT,81260,0.00268,Buy,2026-09-19 09:03:16.024000+00:00,36135166547
BTC_USDT,81263.1,0.00029,Buy,2026-09-19 09:03:17.088000+00:00,36135170130
BTC_USDT,81263.6,0.00551,Buy,2026-09-19 09:03:18.321000+00:00,36135173818
BTC_USDT,81262.5,0.00029,Sell,2026-09-19 09:03:19.995000+00:00,36135178920
BTC_USDT,81263.0,0.00423,Buy,2026-09-19 09:03:20.172000+00:00,36135179480
BTC_USDT,81262.8,0.00565,Buy,2026-09-19 09:03:23.937000+00:00,36135191142
BTC_USDT,81262.8,0.00061,Buy,2026-09-19 09:03:25.852000+00:00,36135197357
BTC_USDT,81263.5,0.00423,Buy,2026-09-19 09:03:26.362000+00:00,36135198847
BTC_USDT,81263.5,0.00005,Buy,2026-09-19 09:03:27.768000+00:00,36135203357
BTC_USDT,81264.1,0.00590,Buy,2026-09-19 09:03:28.183000+00:00,36135204588
BTC_USDT,81263.8,0.00600,Buy,2026-09-19 09:03:30.044000+00:00,36135210280
BTC_USDT,81266.9,0.00023,Buy,2026-09-19 09:03:32.468000+00:00,36135218116
BTC_USDT,81266.6,0.00521,Buy,2026-09-19 09:03:33.679000+00:00,36135221787
BTC_USDT,81265.5,0.00023,Sell,2026-09-19 09:03:34.745000+00:00,36135225262
BTC_USDT,81266.3,0.00526,Buy,2026-09-19 09:03:35.550000+00:00,36135227855
BTC_USDT,81265.5,0.00082,Sell,2026-09-19 09:03:36.713000+00:00,36135231381
BTC_USDT,81266.3,0.00428,Buy,2026-09-19 09:03:37.331000+00:00,36135233439
BTC_USDT,81266.2,0.00531,Buy,2026-09-19 09:03:39.169000+00:00,36135239264
BTC_USDT,81267.1,0.00546,Buy,2026-09-19 09:03:41.014000+00:00,36135244964
BTC_USDT,81267.1,0.00002,Buy,2026-09-19 09:03:42.135000+00:00,36135248195
BTC_USDT,81266.2,0.0007,Sell,2026-09-19 09:03:44.648000+00:00,36135256487
BTC_USDT,81266.1,0.00432,Buy,2026-09-19 09:03:46.415000+00:00,36135261885
BTC_USDT,81266.6,0.00447,Buy,2026-09-19 09:03:49.853000+00:00,36135273144
BTC_USDT,81266.1,0.00307,Sell,2026-09-19 09:03:51.715000+00:00,36135278805
BTC_USDT,81265.6,0.00298,Buy,2026-09-19 09:03:51.730000+00:00,36135278825
BTC_USDT,81272.0,0.00452,Buy,2026-09-19 09:03:53.566000+00:00,36135284385
BTC_USDT,81272.0,0.00442,Buy,2026-09-19 09:03:55.406000+00:00,36135289902
BTC_USDT,81272.0,0.00585,Buy,2026-09-19 09:03:58.967000+00:00,36135301272
BTC_USDT,81272.0,0.00521,Buy,2026-09-19 09:04:06.106000+00:00,36135323985
BTC_USDT,81272.0,0.00418,Sell,2026-09-19 09:04:07.847000+00:00,36135329783
BTC_USDT,81272.0,0.00610,Buy,2026-09-19 09:04:09.619000+00:00,36135335459
BTC_USDT,81272.0,0.00462,Sell,2026-09-19 09:04:13.238000+00:00,36135346808
BTC_USDT,81272.0,0.00575,Buy,2026-09-19 09:04:15.066000+00:00,36135352574
BTC_USDT,81272.0,0.00570,Buy,2026-09-19 09:04:16.894000+00:00,36135358518
BTC_USDT,81272.0,0.00442,Sell,2026-09-19 09:04:18.642000+00:00,36135363943
BTC_USDT,81272.0,0.00555,Buy,2026-09-19 09:04:22.425000+00:00,36135375104
BTC_USDT,81272.0,0.00565,Buy,2026-09-19 09:04:26.673000+00:00,36135388489
BTC_USDT,81272.2,0.00006,Buy,2026-09-19 09:04:26.955000+00:00,36135389401
BTC_USDT,81272.0,0.00506,Sell,2026-09-19 09:04:28.516000+00:00,36135394647
BTC_USDT,81272.0,0.00423,Buy,2026-09-19 09:04:30.429000+00:00,36135400476
BTC_USDT,81272.0,0.00492,Buy,2026-09-19 09:04:32.225000+00:00,36135405850
BTC_USDT,81272.0,0.00457,Buy,2026-09-19 09:04:34.019000+00:00,36135411506
BTC_USDT,81272.0,0.00560,Sell,2026-09-19 09:04:35.821000+00:00,36135417425
BTC_USDT,81272.0,0.00565,Sell,2026-09-19 09:04:37.672000+00:00,36135423488
BTC_USDT,81272.2,0.00030,Buy,2026-09-19 09:04:39.015000+00:00,36135427544
BTC_USDT,81272.2,0.00319,Sell,2026-09-19 09:04:39.543000+00:00,36135429413
BTC_USDT,81272.0,0.00492,Sell,2026-09-19 09:04:41.377000+00:00,36135435020
BTC_USDT,81272.0,0.00585,Buy,2026-09-19 09:04:43.194000+00:00,36135440645
BTC_USDT,81272.0,0.00541,Sell,2026-09-19 09:04:45.029000+00:00,36135446208
BTC_USDT,81272.8,0.00011,Buy,2026-09-19 09:04:50.622000+00:00,36135463742
BTC_USDT,81272.0,0.00428,Sell,2026-09-19 09:04:56.020000+00:00,36135480304
BTC_USDT,81272.0,0.00521,Buy,2026-09-19 09:05:03.218000+00:00,36135504191
BTC_USDT,81295.0,0.00511,Sell,2026-09-19 09:05:07.398000+00:00,36135518051
BTC_USDT,81295.0,0.00605,Buy,2026-09-19 09:05:09.504000+00:00,36135524769
BTC_USDT,81295.0,0.00541,Buy,2026-09-19 09:05:11.570000+00:00,36135530898
BTC_USDT,81295.0,0.00536,Sell,2026-09-19 09:05:15.694000+00:00,36135543698
BTC_USDT,81295.0,0.00506,Sell,2026-09-19 09:05:17.794000+00:00,36135550349
BTC_USDT,81295.0,0.00452,Sell,2026-09-19 09:05:19.776000+00:00,36135556104
BTC_USDT,81295.0,0.00427,Buy,2026-09-19 09:05:23.552000+00:00,36135568012
BTC_USDT,81294.0,0.0027,Sell,2026-09-19 09:05:25.102000+00:00,36135572695
BTC_USDT,81295.0,0.00482,Buy,2026-09-19 09:05:25.466000+00:00,36135574052
BTC_USDT,81294.6,0.00237,Sell,2026-09-19 09:05:26.840000+00:00,36135578714
BTC_USDT,81290.4,0.00472,Sell,2026-09-19 09:05:27.941000+00:00,36135582292
BTC_USDT,81290.4,0.00452,Buy,2026-09-19 09:05:29.884000+00:00,36135588459
BTC_USDT,81291.8,0.00036,Buy,2026-09-19 09:05:31.208000+00:00,36135592570
BTC_USDT,81290.4,0.00600,Buy,2026-09-19 09:05:33.751000+00:00,36135600640
BTC_USDT,81290.4,0.00432,Sell,2026-09-19 09:05:35.689000+00:00,36135606734
BTC_USDT,81290.4,0.00575,Sell,2026-09-19 09:05:37.662000+00:00,36135613278
BTC_USDT,81290.4,0.00432,Buy,2026-09-19 09:05:39.630000+00:00,36135619406
BTC_USDT,81290.4,0.00609,Sell,2026-09-19 09:05:45.427000+00:00,36135637078
BTC_USDT,81295.5,0.00541,Sell,2026-09-19 09:05:51.321000+00:00,36135655360
BTC_USDT,81295.5,0.00580,Buy,2026-09-19 09:05:53.321000+00:00,36135661828
BTC_USDT,81295.5,0.00570,Sell,2026-09-19 09:05:55.288000+00:00,36135668341
BTC_USDT,81296.2,0.00183,Sell,2026-09-19 09:05:57.244000+00:00,36135674648
BTC_USDT,81295.5,0.00249,Buy,2026-09-19 09:05:57.256000+00:00,36135674679
BTC_USDT,81295.5,0.00609,Buy,2026-09-19 09:06:03.025000+00:00,36135692730
BTC_USDT,81295.4,0.00452,Sell,2026-09-19 09:06:08.926000+00:00,36135712549
BTC_USDT,81295.4,0.00531,Sell,2026-09-19 09:06:10.877000+00:00,36135718701
BTC_USDT,81295.4,0.00580,Sell,2026-09-19 09:06:14.869000+00:00,36135730924
BTC_USDT,81295.4,0.00521,Buy,2026-09-19 09:06:18.680000+00:00,36135743411
BTC_USDT,81295.4,0.00590,Buy,2026-09-19 09:06:20.581000+00:00,36135749198
BTC_USDT,81295.4,0.00477,Sell,2026-09-19 09:06:22.428000+00:00,36135754731
BTC_USDT,81295.4,0.00536,Buy,2026-09-19 09:06:24.306000+00:00,36135760738
BTC_USDT,81295.4,0.00585,Sell,2026-09-19 09:06:30.327000+00:00,36135779768
BTC_USDT,81295.4,0.00447,Sell,2026-09-19 09:06:32.184000+00:00,36135785459
BTC_USDT,81295.4,0.00486,Sell,2026-09-19 09:06:34.105000+00:00,36135791681
BTC_USDT,81295.4,0.00462,Sell,2026-09-19 09:06:36.007000+00:00,36135797798
BTC_USDT,81295.4,0.00457,Buy,2026-09-19 09:06:39.854000+00:00,36135809618
BTC_USDT,81295.4,0.00423,Sell,2026-09-19 09:06:41.850000+00:00,36135815725
BTC_USDT,81298.1,0.00422,Sell,2026-09-19 09:06:47.632000+00:00,36135834086
BTC_USDT,81296.5,0.00123,Sell,2026-09-19 09:06:50.929000+00:00,36135844418
BTC_USDT,81298.1,0.00462,Buy,2026-09-19 09:06:51.534000+00:00,36135846560
BTC_USDT,81296.7,0.00006,Sell,2026-09-19 09:06:52.738000+00:00,36135850276
BTC_USDT,81300,0.00435,Buy,2026-09-19 09:06:52.923000+00:00,36135850927
BTC_USDT,81304.9,0.01001,Buy,2026-09-19 09:06:53.036000+00:00,36135851282
BTC_USDT,81314.7,0.00595,Buy,2026-09-19 09:06:53.637000+00:00,36135853348
BTC_USDT,81314.7,0.00565,Buy,2026-09-19 09:06:55.796000+00:00,36135860102
BTC_USDT,81313.2,0.0001,Sell,2026-09-19 09:06:55.928000+00:00,36135860507
BTC_USDT,81314.8,0.00122,Buy,2026-09-19 09:07:00.796000+00:00,36135875428
BTC_USDT,81314.7,0.00447,Sell,2026-09-19 09:07:10.063000+00:00,36135905001
BTC_USDT,81314.7,0.00550,Buy,2026-09-19 09:07:12.053000+00:00,36135911332
BTC_USDT,81314.6,0.00025,Sell,2026-09-19 09:07:12.552000+00:00,36135913159
BTC_USDT,81314.7,0.00511,Sell,2026-09-19 09:07:14.064000+00:00,36135917943
BTC_USDT,81314.9,0.00003,Sell,2026-09-19 09:07:19.113000+00:00,36135934127
BTC_USDT,81315.7,0.00472,Buy,2026-09-19 09:07:19.812000+00:00,36135936226
BTC_USDT,81315.1,0.00002,Sell,2026-09-19 09:07:21.379000+00:00,36135941220
BTC_USDT,81316.7,0.00585,Sell,2026-09-19 09:07:21.759000+00:00,36135942347
BTC_USDT,81316.7,0.00422,Sell,2026-09-19 09:07:25.725000+00:00,36135955245
BTC_USDT,81317.7,0.00609,Sell,2026-09-19 09:07:27.737000+00:00,36135961801
BTC_USDT,81317.7,0.00545,Sell,2026-09-19 09:07:30.160000+00:00,36135969250
BTC_USDT,81318.7,0.00128,Buy,2026-09-19 09:07:30.428000+00:00,36135970124
BTC_USDT,81317.7,0.00486,Sell,2026-09-19 09:07:32.156000+00:00,36135975151
BTC_USDT,81318.0,0.00006,Buy,2026-09-19 09:07:33.868000+00:00,36135980859
BTC_USDT,81317.6,0.00545,Sell,2026-09-19 09:07:34.295000+00:00,36135982148
BTC_USDT,81316.9,0.00128,Sell,2026-09-19 09:07:34.315000+00:00,36135982200
BTC_USDT,81317.6,0.00614,Sell,2026-09-19 09:07:36.345000+00:00,36135988208
BTC_USDT,81317.6,0.00422,Buy,2026-09-19 09:07:38.295000+00:00,36135994093
BTC_USDT,81317.0,0.00005,Sell,2026-09-19 09:07:41.083000+00:00,36136002668
BTC_USDT,81317.6,0.00476,Sell,2026-09-19 09:07:42.131000+00:00,36136005883
BTC_USDT,81317.6,0.00472,Sell,2026-09-19 09:07:44.027000+00:00,36136012185
BTC_USDT,81317.6,0.00481,Sell,2026-09-19 09:07:47.820000+00:00,36136023968
BTC_USDT,81317.6,0.00506,Buy,2026-09-19 09:07:49.714000+00:00,36136029928
BTC_USDT,81317.6,0.00501,Sell,2026-09-19 09:07:51.628000+00:00,36136035949
BTC_USDT,81317.6,0.00472,Sell,2026-09-19 09:07:53.550000+00:00,36136042473
BTC_USDT,81317.6,0.00432,Buy,2026-09-19 09:07:55.383000+00:00,36136047753
BTC_USDT,81317.6,0.00550,Buy,2026-09-19 09:07:57.259000+00:00,36136053487
BTC_USDT,81317.6,0.00467,Buy,2026-09-19 09:07:59.146000+00:00,36136059313
BTC_USDT,81317.6,0.00422,Sell,2026-09-19 09:08:03.282000+00:00,36136072494
BTC_USDT,81318.5,0.00404,Buy,2026-09-19 09:08:03.839000+00:00,36136074388
BTC_USDT,81318.6,0.00472,Buy,2026-09-19 09:08:05.244000+00:00,36136079080
BTC_USDT,81318.6,0.00496,Buy,2026-09-19 09:08:07.191000+00:00,36136085672
BTC_USDT,81318.6,0.00614,Buy,2026-09-19 09:08:09.054000+00:00,36136091212
BTC_USDT,81317.1,0.0003,Sell,2026-09-19 09:08:10.501000+00:00,36136095523
BTC_USDT,81318.6,0.00417,Buy,2026-09-19 09:08:10.908000+00:00,36136096793
BTC_USDT,81318.6,0.00599,Sell,2026-09-19 09:08:12.785000+00:00,36136103261
BTC_USDT,81336,0.00096,Buy,2026-09-19 09:08:12.879000+00:00,36136103595
BTC_USDT,81364,0.00428,Buy,2026-09-19 09:08:14.273000+00:00,36136108513
BTC_USDT,81387.0,0.00461,Sell,2026-09-19 09:08:17.248000+00:00,36136118246
BTC_USDT,81387.7,0.00029,Buy,2026-09-19 09:08:18.509000+00:00,36136122361
BTC_USDT,81400,0.07355,Buy,2026-09-19 09:08:19.356000+00:00,36136124934
