symbol,price,amount,side,updated,sequence
BTC_USDT,77346.0,0.00532,Sell,2026-09-12 17:02:27.194000+00:00,34349509934
BTC_USDT,77346.0,0.00486,Buy,2026-09-12 17:02:34.380000+00:00,34349532634
BTC_USDT,77345.4,0.00129,Sell,2026-09-12 17:02:34.536000+00:00,34349533126
BTC_USDT,77346.0,0.00594,Buy,2026-09-12 17:02:36.124000+00:00,34349537694
BTC_USDT,77345.3,0.00002,Buy,2026-09-12 17:02:41.519000+00:00,34349553423
BTC_USDT,77346.0,0.00584,Buy,2026-09-12 17:02:43.343000+00:00,34349559525
BTC_USDT,77347.4,0.00026,Buy,2026-09-12 17:02:44.539000+00:00,34349563267
BTC_USDT,77346.0,0.00460,Buy,2026-09-12 17:02:45.162000+00:00,34349564773
BTC_USDT,77346.0,0.00460,Sell,2026-09-12 17:02:48.752000+00:00,34349575619
BTC_USDT,77346.0,0.00517,Sell,2026-09-12 17:02:50.530000+00:00,34349580962
BTC_USDT,77346.0,0.00470,Buy,2026-09-12 17:02:54.108000+00:00,34349592924
BTC_USDT,77346.0,0.00475,Buy,2026-09-12 17:02:55.796000+00:00,34349598254
BTC_USDT,77346.0,0.00522,Buy,2026-09-12 17:02:57.464000+00:00,34349603430
BTC_USDT,77346.0,0.00636,Buy,2026-09-12 17:03:02.628000+00:00,34349619308
BTC_USDT,77346.5,0.00024,Buy,2026-09-12 17:03:04.125000+00:00,34349624615
BTC_USDT,77346.0,0.00584,Sell,2026-09-12 17:03:04.394000+00:00,34349625557
BTC_USDT,77346.0,0.00455,Sell,2026-09-12 17:03:06.130000+00:00,34349630491
BTC_USDT,77346.0,0.00574,Sell,2026-09-12 17:03:09.991000+00:00,34349642157
BTC_USDT,77346.0,0.00439,Buy,2026-09-12 17:03:15.326000+00:00,34349659755
BTC_USDT,77346.0,0.00548,Buy,2026-09-12 17:03:20.658000+00:00,34349675174
BTC_USDT,77346.0,0.00491,Buy,2026-09-12 17:03:22.537000+00:00,34349681117
BTC_USDT,77346.3,0.00002,Buy,2026-09-12 17:03:24.021000+00:00,34349686367
BTC_USDT,77346.0,0.00532,Sell,2026-09-12 17:03:26.104000+00:00,34349692732
BTC_USDT,77346.0,0.00568,Sell,2026-09-12 17:03:27.918000+00:00,34349698302
BTC_USDT,77346.0,0.00475,Buy,2026-09-12 17:03:31.432000+00:00,34349708556
BTC_USDT,77343.8,0.00002,Sell,2026-09-12 17:03:36.966000+00:00,34349726296
BTC_USDT,77333.2,0.00444,Buy,2026-09-12 17:03:41.166000+00:00,34349738472
BTC_USDT,77333.2,0.00600,Buy,2026-09-12 17:03:43.404000+00:00,34349746179
BTC_USDT,77333.2,0.00579,Buy,2026-09-12 17:03:45.583000+00:00,34349752591
BTC_USDT,77333.2,0.00625,Sell,2026-09-12 17:03:49.860000+00:00,34349765112
BTC_USDT,77333.2,0.00600,Buy,2026-09-12 17:03:52.056000+00:00,34349771744
BTC_USDT,77333.2,0.00506,Buy,2026-09-12 17:03:54.239000+00:00,34349779206
BTC_USDT,77334.1,0.00091,Buy,2026-09-12 17:03:55.620000+00:00,34349783326
BTC_USDT,77333.2,0.00450,Sell,2026-09-12 17:03:56.310000+00:00,34349785372
BTC_USDT,77333.2,0.00444,Buy,2026-09-12 17:03:58.354000+00:00,34349791497
BTC_USDT,77333.9,0.00003,Buy,2026-09-12 17:03:58.890000+00:00,34349792952
BTC_USDT,77333.2,0.00475,Buy,2026-09-12 17:04:02.455000+00:00,34349803853
BTC_USDT,77330.0,0.00543,Sell,2026-09-12 17:04:06.512000+00:00,34349816774
BTC_USDT,77330.2,0.00563,Sell,2026-09-12 17:04:06.636000+00:00,34349817103
BTC_USDT,77331.2,0.00041,Buy,2026-09-12 17:04:07.545000+00:00,34349819855
BTC_USDT,77329.2,0.00532,Buy,2026-09-12 17:04:09.180000+00:00,34349824634
BTC_USDT,77347.0,0.00005,Sell,2026-09-12 17:04:12.653000+00:00,34349838544
BTC_USDT,77347.2,0.00553,Buy,2026-09-12 17:04:13.867000+00:00,34349842179
BTC_USDT,77347.1,0.00096,Sell,2026-09-12 17:04:14.013000+00:00,34349842581
BTC_USDT,77347.1,0.01558,Sell,2026-09-12 17:04:14.024000+00:00,34349842616
BTC_USDT,77347.2,0.00620,Buy,2026-09-12 17:04:15.895000+00:00,34349848114
BTC_USDT,77347.2,0.00543,Buy,2026-09-12 17:04:17.860000+00:00,34349853555
BTC_USDT,77347.2,0.00048,Buy,2026-09-12 17:04:19.519000+00:00,34349858241
BTC_USDT,77347.2,0.00553,Buy,2026-09-12 17:04:23.399000+00:00,34349871159
BTC_USDT,77347.2,0.00512,Buy,2026-09-12 17:04:25.273000+00:00,34349876487
BTC_USDT,77347.2,0.00465,Buy,2026-09-12 17:04:29.142000+00:00,34349886900
BTC_USDT,77349.1,0.00455,Buy,2026-09-12 17:04:33.182000+00:00,34349900354
BTC_USDT,77349.1,0.00630,Buy,2026-09-12 17:04:37.014000+00:00,34349911648
BTC_USDT,77349.4,0.00018,Sell,2026-09-12 17:04:44.838000+00:00,34349935213
BTC_USDT,77350.1,0.00610,Sell,2026-09-12 17:04:44.955000+00:00,34349935515
BTC_USDT,77350.1,0.00594,Buy,2026-09-12 17:04:46.883000+00:00,34349941040
BTC_USDT,77350.6,0.00128,Buy,2026-09-12 17:04:48.424000+00:00,34349945628
BTC_USDT,77350.1,0.00480,Sell,2026-09-12 17:04:48.701000+00:00,34349946401
BTC_USDT,77350.1,0.00532,Sell,2026-09-12 17:04:52.645000+00:00,34349959539
BTC_USDT,77351.2,0.00006,Buy,2026-09-12 17:04:53.213000+00:00,34349960987
BTC_USDT,77350.1,0.00455,Buy,2026-09-12 17:04:54.534000+00:00,34349965180
BTC_USDT,77350.1,0.00480,Sell,2026-09-12 17:05:00.175000+00:00,34349980919
BTC_USDT,77350.1,0.00491,Sell,2026-09-12 17:05:04.186000+00:00,34349993868
BTC_USDT,77350.1,0.00558,Sell,2026-09-12 17:05:08.336000+00:00,34350005817
BTC_USDT,77350.1,0.00501,Buy,2026-09-12 17:05:10.186000+00:00,34350011164
BTC_USDT,77350.1,0.00563,Sell,2026-09-12 17:05:14.088000+00:00,34350024239
BTC_USDT,77350.1,0.00486,Sell,2026-09-12 17:05:15.953000+00:00,34350029558
BTC_USDT,77350.1,0.00568,Buy,2026-09-12 17:05:19.633000+00:00,34350040510
BTC_USDT,77350.1,0.00589,Buy,2026-09-12 17:05:21.511000+00:00,34350046784
BTC_USDT,77350.1,0.00610,Sell,2026-09-12 17:05:23.419000+00:00,34350053086
BTC_USDT,77350.1,0.00543,Buy,2026-09-12 17:05:25.301000+00:00,34350058516
BTC_USDT,77351.6,0.0013,Sell,2026-09-12 17:05:32.599000+00:00,34350081543
BTC_USDT,77350.1,0.00501,Buy,2026-09-12 17:05:34.412000+00:00,34350087050
BTC_USDT,77350.1,0.00496,Sell,2026-09-12 17:05:38.046000+00:00,34350097352
BTC_USDT,77350.1,0.00543,Sell,2026-09-12 17:05:41.814000+00:00,34350109125
BTC_USDT,77350.1,0.0013,Sell,2026-09-12 17:05:43.533000+00:00,34350114792
BTC_USDT,77354.1,0.00589,Buy,2026-09-12 17:05:47.544000+00:00,34350126447
BTC_USDT,77354.1,0.00517,Sell,2026-09-12 17:05:49.606000+00:00,34350132506
BTC_USDT,77353.3,0.00003,Sell,2026-09-12 17:05:51.763000+00:00,34350139397
BTC_USDT,77354.1,0.00501,Buy,2026-09-12 17:05:51.857000+00:00,34350139626
BTC_USDT,77354.1,0.00527,Sell,2026-09-12 17:05:54.002000+00:00,34350146191
BTC_USDT,77355.5,0.00069,Buy,2026-09-12 17:05:54.409000+00:00,34350147482
BTC_USDT,77354.1,0.00455,Sell,2026-09-12 17:05:56.058000+00:00,34350152080
BTC_USDT,77355.7,0.00019,Buy,2026-09-12 17:05:57.547000+00:00,34350156679
BTC_USDT,77354.1,0.00568,Buy,2026-09-12 17:05:58.025000+00:00,34350157964
BTC_USDT,77355.7,0.00065,Buy,2026-09-12 17:05:58.538000+00:00,34350159458
BTC_USDT,77354.1,0.00455,Sell,2026-09-12 17:05:59.974000+00:00,34350163605
BTC_USDT,77355.3,0.00003,Buy,2026-09-12 17:06:00.338000+00:00,34350164835
BTC_USDT,77354.1,0.00620,Sell,2026-09-12 17:06:03.954000+00:00,34350176689
BTC_USDT,77354.1,0.00527,Sell,2026-09-12 17:06:07.877000+00:00,34350188129
BTC_USDT,77354.1,0.00486,Sell,2026-09-12 17:06:10.277000+00:00,34350195132
BTC_USDT,77354.1,0.00548,Buy,2026-09-12 17:06:12.390000+00:00,34350202333
BTC_USDT,77354.4,0.00007,Sell,2026-09-12 17:06:14.406000+00:00,34350208639
BTC_USDT,77354.1,0.00537,Sell,2026-09-12 17:06:16.387000+00:00,34350214296
BTC_USDT,77354.1,0.00605,Sell,2026-09-12 17:06:18.297000+00:00,34350219913
BTC_USDT,77354.1,0.00646,Buy,2026-09-12 17:06:20.207000+00:00,34350225233
BTC_USDT,77365.4,0.00480,Buy,2026-09-12 17:06:22.272000+00:00,34350232009
BTC_USDT,77365.4,0.00604,Buy,2026-09-12 17:06:26.222000+00:00,34350244078
BTC_USDT,77365.4,0.00532,Buy,2026-09-12 17:06:28.043000+00:00,34350249469
BTC_USDT,77365.4,0.00568,Sell,2026-09-12 17:06:33.647000+00:00,34350266675
BTC_USDT,77365.4,0.00635,Sell,2026-09-12 17:06:35.533000+00:00,34350272304
BTC_USDT,77365.4,0.00625,Sell,2026-09-12 17:06:37.495000+00:00,34350278091
BTC_USDT,77365.4,0.00646,Buy,2026-09-12 17:06:39.310000+00:00,34350283314
BTC_USDT,77365.4,0.00542,Buy,2026-09-12 17:06:41.109000+00:00,34350288676
BTC_USDT,77365.4,0.00589,Sell,2026-09-12 17:06:42.935000+00:00,34350294524
BTC_USDT,77365.4,0.00527,Buy,2026-09-12 17:06:48.108000+00:00,34350310199
BTC_USDT,77366,0.00006,Sell,2026-09-12 17:06:51.669000+00:00,34350320963
BTC_USDT,77365.4,0.00491,Sell,2026-09-12 17:06:53.523000+00:00,34350326835
BTC_USDT,77365.4,0.00563,Buy,2026-09-12 17:06:55.285000+00:00,34350331839
BTC_USDT,77364.5,0.00106,Buy,2026-09-12 17:06:57.042000+00:00,34350337198
BTC_USDT,77365.4,0.00470,Sell,2026-09-12 17:06:58.905000+00:00,34350342720
BTC_USDT,77365.4,0.00465,Buy,2026-09-12 17:07:00.794000+00:00,34350348297
BTC_USDT,77365.4,0.00542,Buy,2026-09-12 17:07:02.699000+00:00,34350354407
BTC_USDT,77366.3,0.00568,Buy,2026-09-12 17:07:03.832000+00:00,34350357849
BTC_USDT,77365.4,0.00635,Buy,2026-09-12 17:07:04.480000+00:00,34350359666
BTC_USDT,77364.9,0.00003,Sell,2026-09-12 17:07:09.737000+00:00,34350375420
BTC_USDT,77365.4,0.00480,Sell,2026-09-12 17:07:10.520000+00:00,34350377738
BTC_USDT,77365.4,0.00635,Sell,2026-09-12 17:07:12.433000+00:00,34350384290
BTC_USDT,77365.4,0.00599,Buy,2026-09-12 17:07:14.210000+00:00,34350389503
BTC_USDT,77365.4,0.00460,Buy,2026-09-12 17:07:15.948000+00:00,34350394536
BTC_USDT,77365.5,0.00008,Buy,2026-09-12 17:07:16.636000+00:00,34350396638
BTC_USDT,77365.4,0.00641,Buy,2026-09-12 17:07:21.418000+00:00,34350411422
BTC_USDT,77365.4,0.00625,Buy,2026-09-12 17:07:23.189000+00:00,34350416830
BTC_USDT,77365.4,0.00610,Sell,2026-09-12 17:07:24.960000+00:00,34350421823
BTC_USDT,77364.9,0.00234,Sell,2026-09-12 17:07:25.754000+00:00,34350424350
BTC_USDT,77365.4,0.00470,Buy,2026-09-12 17:07:26.824000+00:00,34350427317
BTC_USDT,77365.4,0.00444,Buy,2026-09-12 17:07:28.640000+00:00,34350433148
BTC_USDT,77365.6,0.00006,Buy,2026-09-12 17:07:29.359000+00:00,34350435323
BTC_USDT,77365.4,0.00635,Buy,2026-09-12 17:07:32.073000+00:00,34350444201
BTC_USDT,77365.4,0.00579,Buy,2026-09-12 17:07:37.093000+00:00,34350458815
BTC_USDT,77366.6,0.00158,Buy,2026-09-12 17:07:38.063000+00:00,34350461897
BTC_USDT,77366.6,0.00517,Sell,2026-09-12 17:07:38.804000+00:00,34350464212
BTC_USDT,77366.6,0.00157,Sell,2026-09-12 17:07:39.126000+00:00,34350465081
BTC_USDT,77366.6,0.00313,Sell,2026-09-12 17:07:40.636000+00:00,34350469897
BTC_USDT,77365.4,0.00641,Sell,2026-09-12 17:07:42.503000+00:00,34350476064
BTC_USDT,77365.4,0.00563,Buy,2026-09-12 17:07:44.306000+00:00,34350480997
BTC_USDT,77365.8,0.00003,Sell,2026-09-12 17:07:46.157000+00:00,34350486260
BTC_USDT,77366.1,0.00002,Buy,2026-09-12 17:07:47.870000+00:00,34350491536
BTC_USDT,77365.4,0.00491,Sell,2026-09-12 17:07:47.984000+00:00,34350491893
BTC_USDT,77366.1,0.00025,Buy,2026-09-12 17:07:48.844000+00:00,34350494640
BTC_USDT,77365.4,0.00542,Buy,2026-09-12 17:07:49.812000+00:00,34350497467
BTC_USDT,77365.4,0.00548,Sell,2026-09-12 17:07:51.646000+00:00,34350503263
BTC_USDT,77365.4,0.00465,Sell,2026-09-12 17:07:53.464000+00:00,34350508828
BTC_USDT,77365.4,0.00455,Sell,2026-09-12 17:07:56.935000+00:00,34350519191
BTC_USDT,77365.4,0.00511,Sell,2026-09-12 17:07:58.707000+00:00,34350524893
BTC_USDT,77365.4,0.00558,Buy,2026-09-12 17:08:00.498000+00:00,34350530160
BTC_USDT,77365.4,0.00444,Sell,2026-09-12 17:08:02.298000+00:00,34350535950
BTC_USDT,77365.4,0.00646,Sell,2026-09-12 17:08:04.046000+00:00,34350541215
BTC_USDT,77365.4,0.00460,Buy,2026-09-12 17:08:07.584000+00:00,34350552128
BTC_USDT,77365.4,0.00646,Buy,2026-09-12 17:08:11.506000+00:00,34350564148
BTC_USDT,77365.4,0.00496,Buy,2026-09-12 17:08:13.258000+00:00,34350569920
BTC_USDT,77365.4,0.00558,Buy,2026-09-12 17:08:15.085000+00:00,34350574918
BTC_USDT,77370.5,0.00615,Buy,2026-09-12 17:08:18.868000+00:00,34350586927
BTC_USDT,77370.5,0.00641,Buy,2026-09-12 17:08:20.886000+00:00,34350592879
BTC_USDT,77370.4,0.00041,Sell,2026-09-12 17:08:22.012000+00:00,34350596600
BTC_USDT,77370.5,0.00475,Buy,2026-09-12 17:08:26.554000+00:00,34350610579
BTC_USDT,77370.5,0.00470,Buy,2026-09-12 17:08:30.014000+00:00,34350620919
BTC_USDT,77370.5,0.00537,Sell,2026-09-12 17:08:31.685000+00:00,34350626197
BTC_USDT,77370.5,0.00475,Buy,2026-09-12 17:08:33.438000+00:00,34350631505
BTC_USDT,77370.5,0.00527,Buy,2026-09-12 17:08:35.065000+00:00,34350636011
BTC_USDT,77370.5,0.00641,Sell,2026-09-12 17:08:38.588000+00:00,34350647175
BTC_USDT,77371.7,0.01828,Buy,2026-09-12 17:08:38.914000+00:00,34350647995
BTC_USDT,77376.7,0.00599,Sell,2026-09-12 17:08:42.046000+00:00,34350657416
BTC_USDT,77376.7,0.00568,Sell,2026-09-12 17:08:43.791000+00:00,34350662862
BTC_USDT,77376.7,0.00553,Sell,2026-09-12 17:08:45.518000+00:00,34350667933
BTC_USDT,77376.7,0.00475,Buy,2026-09-12 17:08:49.220000+00:00,34350678793
BTC_USDT,77376.7,0.00511,Sell,2026-09-12 17:08:51.063000+00:00,34350684132
BTC_USDT,77376.7,0.00470,Buy,2026-09-12 17:08:52.817000+00:00,34350689969
BTC_USDT,77376.7,0.00573,Buy,2026-09-12 17:08:54.553000+00:00,34350695151
BTC_USDT,77376.7,0.00563,Sell,2026-09-12 17:08:56.394000+00:00,34350700674
BTC_USDT,77376.7,0.00506,Buy,2026-09-12 17:09:00.101000+00:00,34350711841
BTC_USDT,77376.7,0.00506,Sell,2026-09-12 17:09:02.031000+00:00,34350717957
BTC_USDT,77376.9,0.00003,Sell,2026-09-12 17:09:05.750000+00:00,34350729009
BTC_USDT,77376.7,0.00522,Buy,2026-09-12 17:09:09.473000+00:00,34350740510
BTC_USDT,77376.7,0.00439,Buy,2026-09-12 17:09:11.851000+00:00,34350747843
BTC_USDT,77376.7,0.00548,Sell,2026-09-12 17:09:13.722000+00:00,34350754008
BTC_USDT,77376.7,0.00491,Sell,2026-09-12 17:09:15.530000+00:00,34350759179
BTC_USDT,77376.1,0.00033,Sell,2026-09-12 17:09:16.362000+00:00,34350761700
BTC_USDT,77376.7,0.00511,Sell,2026-09-12 17:09:17.418000+00:00,34350765069
BTC_USDT,77372.4,0.00439,Sell,2026-09-12 17:09:21.184000+00:00,34350776025
BTC_USDT,77372.4,0.00646,Sell,2026-09-12 17:09:23.146000+00:00,34350782082
BTC_USDT,77372.4,0.00537,Sell,2026-09-12 17:09:25.080000+00:00,34350787594
BTC_USDT,77372.4,0.00527,Sell,2026-09-12 17:09:27.037000+00:00,34350793512
BTC_USDT,77372.4,0.00501,Buy,2026-09-12 17:09:28.949000+00:00,34350799342
BTC_USDT,77372.4,0.00646,Sell,2026-09-12 17:09:30.843000+00:00,34350805014
BTC_USDT,77373.5,0.00006,Buy,2026-09-12 17:09:31.608000+00:00,34350807427
BTC_USDT,77377.9,0.00025,Sell,2026-09-12 17:09:34.664000+00:00,34350816827
BTC_USDT,77378.6,0.00480,Buy,2026-09-12 17:09:34.726000+00:00,34350816973
BTC_USDT,77373.8,0.00098,Sell,2026-09-12 17:09:42.256000+00:00,34350839411
BTC_USDT,77372.4,0.00537,Buy,2026-09-12 17:09:42.268000+00:00,34350839469
BTC_USDT,77378.6,0.00558,Buy,2026-09-12 17:09:44.143000+00:00,34350845261
BTC_USDT,77378.6,0.00470,Sell,2026-09-12 17:09:45.982000+00:00,34350850702
BTC_USDT,77378.6,0.00542,Sell,2026-09-12 17:09:47.969000+00:00,34350857049
BTC_USDT,77379.3,0.00018,Buy,2026-09-12 17:09:49.369000+00:00,34350861345
BTC_USDT,77378.6,0.00610,Sell,2026-09-12 17:09:55.563000+00:00,34350880089
BTC_USDT,77378.6,0.00610,Sell,2026-09-12 17:10:01.314000+00:00,34350897519
BTC_USDT,77379.3,0.00053,Buy,2026-09-12 17:10:04.830000+00:00,34350908742
BTC_USDT,77378.6,0.00527,Sell,2026-09-12 17:10:05.174000+00:00,34350909794
BTC_USDT,77378.6,0.00584,Sell,2026-09-12 17:10:07.105000+00:00,34350915859
BTC_USDT,77378.6,0.00594,Buy,2026-09-12 17:10:09.240000+00:00,34350922001
BTC_USDT,77379.6,0.00051,Buy,2026-09-12 17:10:11.429000+00:00,34350928515
BTC_USDT,77378.6,0.00470,Sell,2026-09-12 17:10:11.779000+00:00,34350929658
BTC_USDT,77378.6,0.00460,Sell,2026-09-12 17:10:13.721000+00:00,34350935818
BTC_USDT,77377.6,0.00002,Sell,2026-09-12 17:10:15.106000+00:00,34350939841
BTC_USDT,77378.6,0.00599,Buy,2026-09-12 17:10:15.669000+00:00,34350941752
BTC_USDT,77377.8,0.00003,Sell,2026-09-12 17:10:19.190000+00:00,34350952450
BTC_USDT,77378.6,0.00625,Sell,2026-09-12 17:10:19.589000+00:00,34350953882
BTC_USDT,77378.6,0.00532,Buy,2026-09-12 17:10:21.506000+00:00,34350959806
BTC_USDT,77377.2,0.00587,Sell,2026-09-12 17:10:22.867000+00:00,34350964130
BTC_USDT,77372.4,0.00630,Sell,2026-09-12 17:10:25.276000+00:00,34350971390
BTC_USDT,77372.4,0.00625,Sell,2026-09-12 17:10:29.269000+00:00,34350983120
BTC_USDT,77372.4,0.00537,Sell,2026-09-12 17:10:31.335000+00:00,34350989252
BTC_USDT,77372.3,0.00098,Sell,2026-09-12 17:10:31.429000+00:00,34350989599
BTC_USDT,77372.4,0.00646,Buy,2026-09-12 17:10:33.395000+00:00,34350995662
BTC_USDT,77373.6,0.00015,Buy,2026-09-12 17:10:34.850000+00:00,34350999850
BTC_USDT,77372.4,0.00454,Buy,2026-09-12 17:10:37.375000+00:00,34351007508
BTC_USDT,77376.3,0.00511,Buy,2026-09-12 17:10:47.313000+00:00,34351037090
BTC_USDT,77376.3,0.00480,Sell,2026-09-12 17:10:51.355000+00:00,34351049403
BTC_USDT,77380.7,0.00542,Sell,2026-09-12 17:10:57.277000+00:00,34351067143
BTC_USDT,77380.7,0.00553,Sell,2026-09-12 17:11:00.824000+00:00,34351078169
BTC_USDT,77380.7,0.00532,Sell,2026-09-12 17:11:06.087000+00:00,34351094161
